InspeksiID,Tanggal,Bulan,NamaBulan,BlokID,EstateKode,Estate,Wilayah,Afdeling,StatusKebun,LuasHa,UmurTanaman,SPH,JenisTanah,Topografi,Asisten,Mandor,PemeriksaEPR,LuasInspeksi_Ha,PokokSampel,BrondolanTidakTerkutip_Butir,Brondolan_ButirPerPokok,StandarBrondolan_ButirPerPokok,DeviasiBrondolan,BuahMatangTidakDipanen_Jjg,JanjangTertinggalDiTPH,JanjangTertinggal_PerHa,BuahMentahDipanen_Jjg,TangkaiPanjang_Jjg,BJR_Kg,LossesBrondolan_KgPerHaBulan,LossesJanjang_KgPerHaBulan,EstimasiLosses_KgPerHaBulan,ProduksiPotensi_KgPerHaBulan,Losses_PersenTerhadapProduksi,EstimasiLosses_Kg,EstimasiKerugian_Rp,CurahHujanBulan_mm,Status,KategoriTemuan,TindakLanjut
LP-01199,2026-05-27,5,Mei,MRA-F-014,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,24.0,16,130,Gambut,Bergelombang,Joko Lubis,Nanda Nasution,Kasno Sudarmono,2.0,50,103,2.07,2.0,0.07,0,0,0.0,2,2,17.6,13.5,0.0,13.5,2083.0,0.65,322.9,963334,382.0,Sesuai Standar,Minor,Monitoring rutin
LP-01200,2026-06-03,6,Jun,MRA-F-014,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,24.0,16,130,Gambut,Bergelombang,Joko Lubis,Nanda Nasution,Yusuf Handoko,2.0,30,80,2.67,2.0,0.67,0,0,0.0,0,4,17.6,17.4,0.0,17.4,2083.0,0.83,416.5,1275917,194.6,Sesuai Standar,Minor,Monitoring rutin
LP-01201,2026-07-13,7,Jul,MRA-F-014,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,24.0,16,130,Gambut,Bergelombang,Joko Lubis,Nanda Nasution,Paiman Saragih,2.0,50,74,1.49,2.0,-0.51,0,0,0.0,0,1,17.6,9.7,0.0,9.7,2083.0,0.46,232.4,712693,298.2,Sesuai Standar,Minor,Monitoring rutin
LP-01202,2026-03-15,3,Mar,MRA-F-015,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,31.7,18,138,Gambut,Berbukit,Joko Lubis,Agus Adiputra,Feri Prasetyo,2.0,30,65,2.16,2.0,0.16,1,0,0.5,0,5,19.5,14.9,48.7,63.7,1917.0,3.32,2017.8,5943684,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01203,2026-05-11,5,Mei,MRA-F-015,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,31.7,18,138,Gambut,Berbukit,Joko Lubis,Agus Adiputra,Darto Fauzi,2.0,25,53,2.13,2.0,0.13,0,0,0.0,1,3,19.5,14.7,0.0,14.7,1917.0,0.77,465.9,1389857,382.0,Sesuai Standar,Minor,Monitoring rutin
LP-01204,2026-01-10,1,Jan,MRA-F-016,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,26.2,10,136,Aluvial,Bergelombang,Joko Lubis,Nanda Nasution,Firman Kusuma,2.0,30,89,2.97,2.0,0.97,0,0,0.0,1,0,11.9,20.2,0.0,20.2,2333.0,0.87,529.1,1529041,380.4,Sesuai Standar,Minor,Monitoring rutin
LP-01205,2026-02-05,2,Feb,MRA-F-016,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,26.2,10,136,Aluvial,Bergelombang,Joko Lubis,Nanda Nasution,Riko Purba,2.0,25,33,1.32,2.0,-0.68,1,0,0.5,0,2,11.9,9.0,29.8,38.7,2333.0,1.66,1014.6,2922798,235.9,Sesuai Standar,Minor,Monitoring rutin
LP-01206,2026-06-07,6,Jun,MRA-F-016,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,26.2,10,136,Aluvial,Bergelombang,Joko Lubis,Nanda Nasution,Jefri Sembiring,2.0,30,38,1.28,2.0,-0.72,1,0,0.5,1,4,11.9,8.7,29.8,38.5,2333.0,1.65,1007.5,3086238,194.6,Sesuai Standar,Minor,Monitoring rutin
LP-01207,2026-07-07,7,Jul,MRA-F-016,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,26.2,10,136,Aluvial,Bergelombang,Joko Lubis,Nanda Nasution,Mulyadi Barus,2.0,50,68,1.36,2.0,-0.64,1,0,0.5,1,3,11.9,9.2,29.8,39.0,2333.0,1.67,1021.7,3132821,298.2,Sesuai Standar,Minor,Monitoring rutin
LP-01208,2026-02-16,2,Feb,MRA-F-017,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,28.4,21,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Teguh Ginting,2.0,30,45,1.5,2.0,-0.5,0,0,0.0,2,0,22.3,9.6,0.0,9.6,1667.0,0.58,272.6,785388,235.9,Sesuai Standar,Minor,Monitoring rutin
LP-01209,2026-03-05,3,Mar,MRA-F-017,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,28.4,21,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Hendra Purba,2.0,50,107,2.14,2.0,0.14,1,0,0.5,2,2,22.3,13.7,55.9,69.6,1667.0,4.17,1975.8,5819925,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01210,2026-05-17,5,Mei,MRA-F-017,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,28.4,21,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Wulan Nugroho,2.0,30,93,3.11,2.0,1.11,0,0,0.0,1,0,22.3,19.9,0.0,19.9,1667.0,1.19,565.3,1686324,382.0,Perhatian,Brondolan tidak terkutip,Kutip ulang + briefing mandor
LP-01211,2026-01-27,1,Jan,MRA-F-018,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,29.0,7,135,Mineral,Datar,Joko Lubis,Agus Adiputra,Yusuf Tampubolon,2.0,30,75,2.49,2.0,0.49,1,0,0.5,1,0,9.0,16.8,22.6,39.4,2000.0,1.97,1143.5,3304494,380.4,Sesuai Standar,Minor,Monitoring rutin
LP-01212,2026-03-11,3,Mar,MRA-F-018,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,29.0,7,135,Mineral,Datar,Joko Lubis,Agus Adiputra,Krisna Situmorang,2.0,50,57,1.14,2.0,-0.86,1,0,0.5,1,4,9.0,7.7,22.6,30.3,2000.0,1.52,879.3,2589989,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01213,2026-05-11,5,Mei,MRA-F-018,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,29.0,7,135,Mineral,Datar,Joko Lubis,Agus Adiputra,Imam Hutapea,2.0,50,80,1.59,2.0,-0.41,0,0,0.0,2,1,9.0,10.7,0.0,10.7,2000.0,0.54,311.2,928498,382.0,Sesuai Standar,Minor,Monitoring rutin
LP-01214,2026-07-08,7,Jul,MRA-F-018,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,29.0,7,135,Mineral,Datar,Joko Lubis,Agus Adiputra,Joko Sitompul,2.0,30,49,1.63,2.0,-0.37,1,0,0.5,0,4,9.0,11.0,22.6,33.6,2000.0,1.68,975.2,2990092,298.2,Sesuai Standar,Minor,Monitoring rutin
LP-01215,2026-01-21,1,Jan,MRA-F-019,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,27.5,14,138,Mineral,Datar,Joko Lubis,Jumadi Ginting,Bayu Adiputra,2.0,25,62,2.5,2.0,0.5,1,0,0.5,2,1,15.7,17.2,39.2,56.5,2250.0,2.51,1553.8,4489871,380.4,Sesuai Standar,Minor,Monitoring rutin
LP-01216,2026-02-24,2,Feb,MRA-F-019,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,27.5,14,138,Mineral,Datar,Joko Lubis,Jumadi Ginting,Edi Fauzi,2.0,50,84,1.69,2.0,-0.31,1,0,0.5,0,2,15.7,11.7,39.2,50.9,2250.0,2.26,1400.1,4033103,235.9,Sesuai Standar,Minor,Monitoring rutin
LP-01217,2026-03-18,3,Mar,MRA-F-019,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,27.5,14,138,Mineral,Datar,Joko Lubis,Jumadi Ginting,Tono Silalahi,2.0,30,59,1.96,2.0,-0.04,0,0,0.0,2,3,15.7,13.5,0.0,13.5,2250.0,0.6,371.9,1095490,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01218,2026-04-08,4,Apr,MRA-F-019,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,27.5,14,138,Mineral,Datar,Joko Lubis,Jumadi Ginting,Nanda Prasetyo,2.0,30,54,1.8,2.0,-0.2,1,0,0.5,1,2,15.7,12.4,39.2,51.7,2250.0,2.3,1420.9,4197327,248.0,Sesuai Standar,Minor,Monitoring rutin
LP-01219,2026-02-14,2,Feb,MRA-F-020,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.3,14,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Gunawan Handoko,2.0,50,72,1.43,2.0,-0.57,0,0,0.0,2,1,15.7,9.2,0.0,9.2,2250.0,0.41,231.5,667008,235.9,Sesuai Standar,Minor,Monitoring rutin
LP-01220,2026-03-11,3,Mar,MRA-F-020,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.3,14,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Jumadi Barus,2.0,50,14,0.28,2.0,-1.72,0,0,0.0,0,4,15.7,1.8,0.0,1.8,2250.0,0.08,45.3,133545,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01221,2026-06-24,6,Jun,MRA-F-020,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.3,14,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Sri Simanjuntak,2.0,30,22,0.72,2.0,-1.28,0,0,0.0,0,3,15.7,4.6,0.0,4.6,2250.0,0.2,116.6,357124,194.6,Sesuai Standar,Minor,Monitoring rutin
LP-01222,2026-07-17,7,Jul,MRA-F-020,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.3,14,128,Mineral,Berbukit,Joko Lubis,Jumadi Ginting,Riko Silalahi,2.0,50,63,1.26,2.0,-0.74,1,0,0.5,1,2,15.7,8.1,39.2,47.3,2250.0,2.1,1197.0,3670305,298.2,Sesuai Standar,Minor,Monitoring rutin
LP-01223,2026-03-17,3,Mar,MRA-F-021,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.4,10,136,Aluvial,Datar,Joko Lubis,Agus Adiputra,Sutrisno Santoso,2.0,25,42,1.7,2.0,-0.3,0,0,0.0,1,3,11.9,11.6,0.0,11.6,2333.0,0.5,293.6,864892,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01224,2026-06-04,6,Jun,MRA-F-021,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.4,10,136,Aluvial,Datar,Joko Lubis,Agus Adiputra,Agus Kusuma,2.0,30,54,1.81,2.0,-0.19,0,0,0.0,2,2,11.9,12.3,0.0,12.3,2333.0,0.53,312.6,957652,194.6,Sesuai Standar,Minor,Monitoring rutin
LP-01225,2026-01-21,1,Jan,MRA-F-022,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,28.9,17,140,Mineral,Datar,Joko Lubis,Nanda Nasution,Jefri Sinaga,2.0,30,41,1.36,2.0,-0.64,0,0,0.0,0,1,18.5,9.5,0.0,9.5,2000.0,0.48,275.1,795037,380.4,Sesuai Standar,Minor,Monitoring rutin
LP-01226,2026-06-12,6,Jun,MRA-F-022,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,28.9,17,140,Mineral,Datar,Joko Lubis,Nanda Nasution,Nasrul Suhendra,2.0,50,106,2.11,2.0,0.11,1,0,0.5,1,3,18.5,14.8,46.4,61.1,2000.0,3.06,1767.1,5413092,194.6,Sesuai Standar,Minor,Monitoring rutin
LP-01227,2026-07-27,7,Jul,MRA-F-022,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,28.9,17,140,Mineral,Datar,Joko Lubis,Nanda Nasution,Teguh Saputra,2.0,30,64,2.13,2.0,0.13,0,0,0.0,0,1,18.5,14.9,0.0,14.9,2000.0,0.75,430.9,1321196,298.2,Sesuai Standar,Minor,Monitoring rutin
LP-01228,2026-07-22,7,Jul,MRA-F-023,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,27.1,9,135,Podsolik Merah Kuning,Bergelombang,Joko Lubis,Jumadi Ginting,Yuli Setiawan,2.0,25,42,1.69,2.0,-0.31,1,0,0.5,1,2,10.9,11.4,27.4,38.8,2250.0,1.72,1051.0,3222530,298.2,Sesuai Standar,Minor,Monitoring rutin
LP-01229,2026-03-04,3,Mar,MRA-F-024,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.9,19,132,Mineral,Bergelombang,Joko Lubis,Agus Adiputra,Marwan Ginting,2.0,30,38,1.27,2.0,-0.73,1,0,0.5,0,2,20.4,8.4,51.1,59.5,1833.0,3.25,1541.2,4539820,391.0,Sesuai Standar,Minor,Monitoring rutin
LP-01230,2026-05-20,5,Mei,MRA-F-024,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.9,19,132,Mineral,Bergelombang,Joko Lubis,Agus Adiputra,Lukman Gunadi,2.0,30,58,1.92,2.0,-0.08,0,0,0.0,1,2,20.4,12.7,0.0,12.7,1833.0,0.69,328.2,979100,382.0,Sesuai Standar,Minor,Monitoring rutin
LP-01231,2026-06-25,6,Jun,MRA-F-024,MRA,Estate Muara Alam,Kalimantan Tengah,F,Inti,25.9,19,132,Mineral,Bergelombang,Joko Lubis,Agus Adiputra,Agus Yusril,2.0,30,21,0.71,2.0,-1.29,0,0,0.0,1,3,20.4,4.7,0.0,4.7,1833.0,0.26,121.4,371782,194.6,Sesuai Standar,Minor,Monitoring rutin
LP-01232,2026-01-10,1,Jan,SRK-A-001,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.0,19,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Lestari Nugroho,2.0,25,27,1.08,2.0,-0.92,0,0,0.0,0,3,20.4,7.0,0.0,7.0,1833.0,0.38,203.6,588285,496.8,Sesuai Standar,Minor,Monitoring rutin
LP-01233,2026-02-19,2,Feb,SRK-A-001,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.0,19,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Sutrisno Halim,2.0,25,38,1.53,2.0,-0.47,1,0,0.5,0,2,20.4,9.9,51.1,61.1,1833.0,3.33,1771.0,5101770,307.2,Sesuai Standar,Minor,Monitoring rutin
LP-01234,2026-03-11,3,Mar,SRK-A-001,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.0,19,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Agus Utomo,2.0,25,21,0.84,2.0,-1.16,1,0,0.5,0,1,20.4,5.5,51.1,56.6,1833.0,3.09,1641.0,4833593,369.9,Sesuai Standar,Minor,Monitoring rutin
LP-01235,2026-05-16,5,Mei,SRK-A-001,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.0,19,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Umar Sagala,2.0,25,50,2.01,2.0,0.01,0,0,0.0,1,3,20.4,13.1,0.0,13.1,1833.0,0.71,378.9,1130289,284.4,Sesuai Standar,Minor,Monitoring rutin
LP-01236,2026-01-24,1,Jan,SRK-A-002,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.6,14,138,Mineral,Datar,Usman Siregar,Gilang Situmorang,Imam Lubis,2.0,50,124,2.48,2.0,0.48,0,0,0.0,2,4,15.7,17.1,0.0,17.1,2250.0,0.76,472.3,1364779,496.8,Sesuai Standar,Minor,Monitoring rutin
LP-01237,2026-03-12,3,Mar,SRK-A-002,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.6,14,138,Mineral,Datar,Usman Siregar,Gilang Situmorang,Herman Kurniawan,2.0,50,99,1.98,2.0,-0.02,0,0,0.0,0,3,15.7,13.7,0.0,13.7,2250.0,0.61,377.1,1110693,369.9,Sesuai Standar,Minor,Monitoring rutin
LP-01238,2026-04-06,4,Apr,SRK-A-002,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.6,14,138,Mineral,Datar,Usman Siregar,Gilang Situmorang,Iwan Santoso,2.0,25,50,1.98,2.0,-0.02,1,0,0.5,0,5,15.7,13.7,39.2,52.9,2250.0,2.35,1460.4,4313848,461.6,Sesuai Standar,Minor,Monitoring rutin
LP-01239,2026-01-24,1,Jan,SRK-A-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.1,16,140,Podsolik Merah Kuning,Bergelombang,Usman Siregar,Gilang Situmorang,Ade Ginting,2.0,30,45,1.49,2.0,-0.51,0,0,0.0,1,4,17.6,10.4,0.0,10.4,2083.0,0.5,303.5,877061,496.8,Sesuai Standar,Minor,Monitoring rutin
LP-01240,2026-03-06,3,Mar,SRK-A-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.1,16,140,Podsolik Merah Kuning,Bergelombang,Usman Siregar,Gilang Situmorang,Yanto Saragih,2.0,25,56,2.26,2.0,0.26,0,0,0.0,1,4,17.6,15.8,0.0,15.8,2083.0,0.76,460.4,1356033,369.9,Sesuai Standar,Minor,Monitoring rutin
LP-01241,2026-04-17,4,Apr,SRK-A-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.1,16,140,Podsolik Merah Kuning,Bergelombang,Usman Siregar,Gilang Situmorang,Herman Situmorang,2.0,30,61,2.05,2.0,0.05,0,0,0.0,0,1,17.6,14.4,0.0,14.4,2083.0,0.69,417.6,1233521,461.6,Sesuai Standar,Minor,Monitoring rutin
LP-01242,2026-05-21,5,Mei,SRK-A-003,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.1,16,140,Podsolik Merah Kuning,Bergelombang,Usman Siregar,Gilang Situmorang,Iwan Pratama,2.0,50,108,2.15,2.0,0.15,0,0,0.0,1,3,17.6,15.1,0.0,15.1,2083.0,0.72,438.0,1306507,284.4,Sesuai Standar,Minor,Monitoring rutin
LP-01243,2026-01-20,1,Jan,SRK-A-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,24.6,9,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Iwan Ismail,2.0,25,44,1.78,2.0,-0.22,0,0,0.0,0,2,10.9,11.6,0.0,11.6,2250.0,0.51,284.6,822472,496.8,Sesuai Standar,Minor,Monitoring rutin
LP-01244,2026-04-03,4,Apr,SRK-A-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,24.6,9,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Hendra Gunadi,2.0,50,106,2.12,2.0,0.12,0,0,0.0,1,2,10.9,13.8,0.0,13.8,2250.0,0.61,339.0,1001350,461.6,Sesuai Standar,Minor,Monitoring rutin
LP-01245,2026-05-09,5,Mei,SRK-A-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,24.6,9,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Oki Nugroho,2.0,30,58,1.95,2.0,-0.05,0,0,0.0,0,2,10.9,12.7,0.0,12.7,2250.0,0.56,311.8,930176,284.4,Sesuai Standar,Minor,Monitoring rutin
LP-01246,2026-07-15,7,Jul,SRK-A-004,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,24.6,9,130,Podsolik Merah Kuning,Datar,Usman Siregar,Gilang Situmorang,Wulan Kurniawan,2.0,50,96,1.92,2.0,-0.08,0,0,0.0,1,3,10.9,12.5,0.0,12.5,2250.0,0.55,307.0,941329,58.2,Sesuai Standar,Minor,Monitoring rutin
LP-01247,2026-06-14,6,Jun,SRK-A-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,28.9,16,130,Mineral,Bergelombang,Usman Siregar,Feri Kurniawan,Edi Mangunsong,2.0,25,30,1.21,2.0,-0.79,1,0,0.5,0,0,17.6,7.9,44.0,51.9,2083.0,2.49,1498.9,4591545,252.5,Sesuai Standar,Minor,Monitoring rutin
LP-01248,2026-07-23,7,Jul,SRK-A-005,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,28.9,16,130,Mineral,Bergelombang,Usman Siregar,Feri Kurniawan,Bambang Harahap,2.0,50,76,1.53,2.0,-0.47,0,0,0.0,0,1,17.6,9.9,0.0,9.9,2083.0,0.48,287.4,881240,58.2,Sesuai Standar,Minor,Monitoring rutin
LP-01249,2026-01-16,1,Jan,SRK-A-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,25.0,10,136,Gambut,Datar,Usman Siregar,Sri Santoso,Imam Kurniawan,2.0,50,104,2.08,2.0,0.08,1,0,0.5,0,2,11.9,14.1,29.8,43.9,2333.0,1.88,1097.4,3171012,496.8,Sesuai Standar,Minor,Monitoring rutin
LP-01250,2026-02-17,2,Feb,SRK-A-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,25.0,10,136,Gambut,Datar,Usman Siregar,Sri Santoso,Mulyadi Manurung,2.0,50,64,1.29,2.0,-0.71,0,0,0.0,0,2,11.9,8.8,0.0,8.8,2333.0,0.38,219.3,631733,307.2,Sesuai Standar,Minor,Monitoring rutin
LP-01251,2026-04-11,4,Apr,SRK-A-006,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,25.0,10,136,Gambut,Datar,Usman Siregar,Sri Santoso,Ratna Sinaga,2.0,25,35,1.39,2.0,-0.61,1,0,0.5,1,4,11.9,9.5,29.8,39.2,2333.0,1.68,980.0,2895008,461.6,Sesuai Standar,Minor,Monitoring rutin
LP-01252,2026-02-07,2,Feb,SRK-A-008,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.6,17,138,Podsolik Merah Kuning,Berbukit,Usman Siregar,Feri Kurniawan,Firman Saragih,2.0,30,75,2.5,2.0,0.5,0,0,0.0,2,2,18.5,17.2,0.0,17.2,2000.0,0.86,476.1,1371491,307.2,Sesuai Standar,Minor,Monitoring rutin
LP-01253,2026-07-12,7,Jul,SRK-A-008,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.6,17,138,Podsolik Merah Kuning,Berbukit,Usman Siregar,Feri Kurniawan,Marwan Barus,2.0,25,28,1.12,2.0,-0.88,0,0,0.0,0,3,18.5,7.7,0.0,7.7,2000.0,0.39,213.3,653985,58.2,Sesuai Standar,Minor,Monitoring rutin
LP-01254,2026-02-25,2,Feb,SRK-A-009,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.7,14,130,Podsolik Merah Kuning,Datar,Usman Siregar,Feri Kurniawan,Paiman Nugroho,2.0,50,90,1.8,2.0,-0.2,1,0,0.5,1,2,15.7,11.7,39.2,51.0,2250.0,2.26,1411.3,4065546,307.2,Sesuai Standar,Minor,Monitoring rutin
LP-01255,2026-03-09,3,Mar,SRK-A-009,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.7,14,130,Podsolik Merah Kuning,Datar,Usman Siregar,Feri Kurniawan,Slamet Utomo,2.0,30,44,1.46,2.0,-0.54,1,0,0.5,0,2,15.7,9.5,39.2,48.7,2250.0,2.17,1350.1,3976821,369.9,Sesuai Standar,Minor,Monitoring rutin
LP-01256,2026-07-19,7,Jul,SRK-A-009,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,27.7,14,130,Podsolik Merah Kuning,Datar,Usman Siregar,Feri Kurniawan,Candra Ramadhan,2.0,50,125,2.49,2.0,0.49,0,0,0.0,0,2,15.7,16.2,0.0,16.2,2250.0,0.72,448.3,1374625,58.2,Sesuai Standar,Minor,Monitoring rutin
LP-01257,2026-01-05,1,Jan,SRK-A-010,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.7,17,130,Mineral,Datar,Usman Siregar,Gilang Situmorang,Irwan Harahap,2.0,50,87,1.74,2.0,-0.26,0,0,0.0,0,2,18.5,11.3,0.0,11.3,2000.0,0.57,335.9,970670,496.8,Sesuai Standar,Minor,Monitoring rutin
LP-01258,2026-06-13,6,Jun,SRK-A-010,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.7,17,130,Mineral,Datar,Usman Siregar,Gilang Situmorang,Sutrisno Pratama,2.0,30,43,1.44,2.0,-0.56,0,0,0.0,0,1,18.5,9.4,0.0,9.4,2000.0,0.47,278.0,851567,252.5,Sesuai Standar,Minor,Monitoring rutin
LP-01259,2026-07-07,7,Jul,SRK-A-010,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,29.7,17,130,Mineral,Datar,Usman Siregar,Gilang Situmorang,Nasrul Mangunsong,2.0,30,56,1.87,2.0,-0.13,0,0,0.0,0,2,18.5,12.2,0.0,12.2,2000.0,0.61,361.0,1106887,58.2,Sesuai Standar,Minor,Monitoring rutin
LP-01260,2026-02-17,2,Feb,SRK-A-011,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,31.3,11,140,Mineral,Bergelombang,Usman Siregar,Sri Santoso,Hendra Gunadi,2.0,30,68,2.26,2.0,0.26,0,0,0.0,1,0,12.8,15.8,0.0,15.8,2333.0,0.68,495.2,1426414,307.2,Sesuai Standar,Minor,Monitoring rutin
LP-01261,2026-04-15,4,Apr,SRK-A-011,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,31.3,11,140,Mineral,Bergelombang,Usman Siregar,Sri Santoso,Endang Silalahi,2.0,25,23,0.93,2.0,-1.07,0,0,0.0,1,0,12.8,6.5,0.0,6.5,2333.0,0.28,203.8,601903,461.6,Sesuai Standar,Minor,Monitoring rutin
LP-01262,2026-05-04,5,Mei,SRK-A-011,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,31.3,11,140,Mineral,Bergelombang,Usman Siregar,Sri Santoso,Tarno Sinaga,2.0,25,42,1.69,2.0,-0.31,0,0,0.0,2,2,12.8,11.8,0.0,11.8,2333.0,0.51,370.3,1104616,284.4,Sesuai Standar,Minor,Monitoring rutin
LP-01263,2026-02-17,2,Feb,SRK-A-012,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,30.4,17,132,Gambut,Berbukit,Usman Siregar,Gilang Situmorang,Darto Utomo,2.0,25,51,2.04,2.0,0.04,0,0,0.0,0,5,18.5,13.5,0.0,13.5,2000.0,0.67,409.3,1179078,307.2,Sesuai Standar,Minor,Monitoring rutin
LP-01264,2026-03-15,3,Mar,SRK-A-012,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,30.4,17,132,Gambut,Berbukit,Usman Siregar,Gilang Situmorang,Edi Utomo,2.0,30,47,1.56,2.0,-0.44,0,0,0.0,0,2,18.5,10.3,0.0,10.3,2000.0,0.51,313.0,921961,369.9,Sesuai Standar,Minor,Monitoring rutin
LP-01265,2026-04-05,4,Apr,SRK-A-012,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,30.4,17,132,Gambut,Berbukit,Usman Siregar,Gilang Situmorang,Rahmat Hartanto,2.0,30,33,1.09,2.0,-0.91,0,0,0.0,0,2,18.5,7.2,0.0,7.2,2000.0,0.36,218.7,646019,461.6,Sesuai Standar,Minor,Monitoring rutin
LP-01266,2026-05-04,5,Mei,SRK-A-012,SRK,Estate Sungai Rangkat,Kalimantan Barat,A,Inti,30.4,17,132,Gambut,Berbukit,Usman Siregar,Gilang Situmorang,Darto Suhendra,2.0,50,74,1.49,2.0,-0.51,1,0,0.5,1,1,18.5,9.8,46.4,56.2,2000.0,2.81,1708.8,5097553,284.4,Sesuai Standar,Minor,Monitoring rutin
