SortasiID,Tanggal,Bulan,NamaBulan,PKS,Wilayah,EstateKode,EstateAsal,Afdeling,StatusKebun,NoKendaraan,Supir,JumlahJanjang,Berat_Ton,JanjangMatang_Persen,JanjangMentah_Persen,JanjangLewatMatang_Persen,JanjangKosong_Persen,TangkaiPanjang_Persen,Brondolan_Kg,RestanJam,ALB_Persen,GradeTBS,Penalti_Rp,PetugasSortasi
SRT-004554,2026-03-24,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 5527 GH,Bayu Sanjaya,620,8.73,93.1,2.9,3.6,0.4,2.6,649,11.2,2.72,A,0,Sutrisno Rachman
SRT-004555,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 1236 AA,Eko Barus,540,8.45,94.5,1.7,3.7,0.1,3.0,571,8.4,2.71,A,0,Paiman Ismail
SRT-004556,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,A,Inti,KH 9786 FJ,Yanto Wibowo,409,6.1,91.0,4.6,3.5,0.9,1.9,638,2.0,2.71,B,419272,Maman Firdaus
SRT-004557,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 2670 DH,Kurnia Handoko,315,5.67,93.3,1.5,4.7,0.5,3.7,573,11.8,2.85,A,0,Nanda Prasetyo
SRT-004558,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 5558 HH,Priyo Fauzi,592,7.35,92.8,3.7,3.0,0.4,2.1,719,15.3,3.76,B,319260,Yanto Sudarmono
SRT-004559,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 7556 EB,Tarno Maulana,466,8.44,94.4,0.7,3.7,1.2,1.9,570,23.4,3.94,B,540125,Yuli Hartanto
SRT-004560,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 2555 JF,Lukman Pratama,459,8.41,96.4,3.0,0.0,0.6,2.1,775,24.8,4.2,B,545391,Mulyadi Kusuma
SRT-004561,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 1923 CH,Darto Sitompul,404,7.67,93.2,3.6,2.4,0.9,2.6,726,16.5,3.41,B,536382,Gunawan Nasution
SRT-004562,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 4097 FA,Lukman Prasetyo,430,7.87,96.7,2.0,0.1,1.2,1.7,611,16.6,3.41,A,0,Zulkifli Harahap
SRT-004563,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 1234 FA,Hadi Fauzi,593,8.9,93.7,3.3,2.3,0.8,2.6,940,13.2,2.99,B,553379,Mulyadi Simanjuntak
SRT-004564,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 2108 GD,Yanto Effendi,593,7.52,90.2,4.9,3.9,1.0,2.4,751,11.6,2.81,B,307567,Hendra Anggara
SRT-004565,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 4372 ED,Zainal Halim,784,8.86,97.4,0.4,2.2,0.0,1.9,591,13.8,3.55,A,0,Sutrisno Yusril
SRT-004566,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 8993 FG,Wagimin Kurniawan,397,7.15,94.5,2.0,2.2,1.3,2.1,745,18.8,3.55,B,260109,Hendra Kurniawan
SRT-004567,2026-03-25,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 4819 BG,Teguh Saputra,626,7.07,95.8,1.3,1.9,1.0,2.7,737,3.9,2.5,A,0,Tarno Sinaga
SRT-004568,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 3809 AA,Ahmad Fauzi,355,6.34,92.5,4.2,2.9,0.5,3.0,510,12.7,2.98,B,553456,Ratna Ramadhan
SRT-004569,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 6953 AD,Zulkifli Sembiring,572,7.83,91.0,2.8,5.0,1.3,3.4,753,22.9,4.11,B,555221,Budi Wibowo
SRT-004570,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 4194 DG,Marni Adiputra,303,5.89,91.4,3.9,4.5,0.2,3.6,387,8.6,2.69,B,489089,Yusuf Kurniawan
SRT-004571,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,A,Inti,KH 6324 DD,Maman Gunadi,445,6.09,93.1,2.9,3.0,0.9,1.9,663,10.4,3.23,A,0,Gilang Harahap
SRT-004572,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 1154 GC,Siti Butar-butar,402,7.79,92.1,2.6,4.7,0.6,3.1,832,16.8,3.25,A,0,Tarno Nugroho
SRT-004573,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 2565 CE,Jumadi Hutapea,292,5.67,92.9,3.6,2.3,1.2,2.8,535,16.0,3.24,B,295390,Darto Silalahi
SRT-004574,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 1705 CJ,Maman Anggara,537,6.11,91.4,3.5,4.3,0.7,2.7,527,10.7,2.61,B,319374,Imam Anggara
SRT-004575,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 3563 EC,Sri Sudarmono,438,8.04,93.3,4.0,2.6,0.1,2.1,690,10.5,3.07,B,506797,Umar Harahap
SRT-004576,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 4249 BC,Marwan Lubis,815,9.02,93.4,3.2,2.3,1.0,3.9,678,12.2,2.84,B,323219,Bayu Tarigan
SRT-004577,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 8399 BK,Yuli Sanjaya,701,8.77,95.4,2.7,1.4,0.5,3.4,920,19.1,3.66,B,349287,Wulan Rachman
SRT-004578,2026-03-26,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,F,Inti,KH 7621 AC,Tarno Fauzi,510,8.0,95.4,1.6,2.9,0.1,2.5,637,21.1,3.99,B,448886,Krisna Silalahi
SRT-004579,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 6219 GB,Firman Purba,415,8.05,93.1,3.5,2.8,0.6,1.4,606,20.4,3.73,B,569054,Oki Prasetyo
SRT-004580,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 9266 FF,Slamet Silalahi,386,7.57,93.5,1.6,4.0,1.0,4.3,638,20.0,3.61,B,297771,Hadi Effendi
SRT-004581,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 6106 AA,Yohanes Maulana,300,5.98,91.8,5.2,2.4,0.6,3.4,564,21.7,4.05,B,418144,Wardi Kurniawan
SRT-004582,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 2023 DA,Slamet Fauzi,390,6.0,94.2,1.6,3.2,1.1,3.2,475,10.4,3.38,A,0,Darto Situmorang
SRT-004583,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 4482 CA,Yohanes Purba,340,5.89,92.7,1.9,4.6,0.9,0.6,442,21.5,3.99,B,481999,Tono Lubis
SRT-004584,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 5528 JJ,Ratna Setiawan,457,8.27,92.9,3.4,3.0,0.8,3.6,803,24.2,3.93,B,379850,Nanda Kurniawan
SRT-004585,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 7120 GK,Herman Gunadi,364,6.28,94.1,2.9,2.2,0.7,3.7,689,17.7,3.57,A,0,Siti Hartanto
SRT-004586,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 7962 JE,Darto Situmorang,443,5.9,93.3,2.6,3.0,1.2,1.4,512,19.3,3.53,B,356625,Joko Gunadi
SRT-004587,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 9292 CH,Latif Silalahi,521,8.71,93.0,3.5,3.4,0.1,1.4,953,11.1,2.56,B,307280,Jumadi Ginting
SRT-004588,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,F,Inti,KH 4123 HD,Darto Silalahi,389,7.26,92.3,1.5,5.1,1.1,3.3,708,21.9,3.89,B,313101,Wulan Maulana
SRT-004589,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 9932 KC,Dedi Rachman,361,6.41,93.1,3.9,2.0,1.0,2.7,543,10.3,2.76,B,227188,Imam Setiawan
SRT-004590,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 8173 KJ,Eko Purba,495,8.55,98.0,0.3,0.0,1.7,3.0,815,14.1,3.15,A,0,Iwan Damanik
SRT-004591,2026-03-27,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 3701 CG,Kasno Dalimunthe,486,6.63,91.9,2.1,5.5,0.6,2.3,657,7.3,2.23,A,0,Dewi Anggara
SRT-004592,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 7826 EJ,Usman Kurniawan,402,7.85,88.6,3.7,7.6,0.1,2.8,712,4.3,2.41,B,468806,Feri Kusuma
SRT-004593,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 8710 DD,Rudi Saputra,575,8.45,95.9,2.8,0.6,0.7,4.3,760,13.0,3.05,A,0,Dedi Pratama
SRT-004594,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 8704 JF,Tarno Nugroho,527,5.96,95.2,0.9,2.9,1.0,4.9,613,16.2,2.95,A,0,Umar Rachman
SRT-004595,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 5324 KB,Mulyadi Tampubolon,483,6.94,94.3,1.0,3.8,0.9,1.4,421,13.0,3.33,A,0,Krisna Tampubolon
SRT-004596,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 4586 GJ,Candra Panjaitan,549,8.82,93.3,2.7,3.0,1.0,4.3,910,19.1,3.83,B,607039,Gilang Hutapea
SRT-004597,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 9849 KE,Umar Handoko,470,7.5,94.9,3.7,0.0,1.4,2.1,557,15.1,3.26,B,593345,Ade Halim
SRT-004598,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 8458 CJ,Edi Sianturi,431,8.08,93.1,3.5,2.6,0.8,1.8,670,4.4,2.49,B,401928,Eko Mahendra
SRT-004599,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 8192 DK,Guntur Harahap,320,6.14,92.0,2.4,4.7,0.9,4.0,476,14.8,3.58,A,0,Tono Ginting
SRT-004600,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 3411 FD,Yuli Anggara,540,9.15,93.7,1.8,4.2,0.2,2.5,982,17.3,3.79,A,0,Edi Sianturi
SRT-004601,2026-03-28,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 1151 HD,Usman Ismail,522,6.9,93.8,2.4,3.0,0.8,1.8,648,6.7,2.48,A,0,Samsul Ginting
SRT-004602,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 6551 AK,Slamet Nasution,341,5.65,95.0,4.2,0.2,0.6,4.0,388,18.5,3.65,B,210172,Irwan Manurung
SRT-004603,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,A,Inti,KH 3300 EE,Marni Dalimunthe,511,5.69,95.5,1.2,2.9,0.5,1.5,575,7.1,2.76,A,0,Oki Hartanto
SRT-004604,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 2616 AA,Wagimin Anggara,357,5.66,95.7,1.4,2.2,0.7,2.0,514,19.7,3.83,B,354697,Rahmat Hartanto
SRT-004605,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 4224 FG,Yusuf Pratama,415,8.05,92.1,2.8,4.7,0.5,0.3,690,16.9,3.22,A,0,Marni Tarigan
SRT-004606,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 2347 EH,Jumadi Wibowo,506,7.94,93.5,3.5,2.5,0.5,3.3,538,12.3,2.87,B,385366,Zulkifli Saputra
SRT-004607,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 8272 GD,Sutrisno Firdaus,625,8.85,95.2,0.9,3.7,0.2,2.7,825,11.2,3.18,A,0,Latif Fauzi
SRT-004608,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 5778 AA,Yusuf Kurniawan,385,6.61,89.8,3.2,6.3,0.8,5.4,558,20.4,3.76,B,387011,Firman Ginting
SRT-004609,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 3034 FE,Zainal Pratama,359,5.73,94.7,0.7,4.2,0.4,3.8,345,5.3,2.55,A,0,Eko Bahari
SRT-004610,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 9596 FH,Imam Butar-butar,511,7.2,92.8,2.9,2.9,1.4,2.6,664,20.2,3.44,B,486321,Rahmat Sianturi
SRT-004611,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 9717 GH,Paiman Damanik,369,7.02,93.2,2.4,4.0,0.5,1.9,717,11.7,3.0,A,0,Joko Rachman
SRT-004612,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,A,Inti,KH 1399 GA,Teguh Hartanto,392,6.28,94.2,1.0,3.9,0.9,3.0,524,14.2,3.0,A,0,Zulkifli Wibowo
SRT-004613,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,F,Inti,KH 6353 BH,Marni Pratama,547,6.89,94.7,0.0,4.1,1.2,3.0,618,19.5,3.77,B,277006,Gunawan Prasetyo
SRT-004614,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 1941 BC,Herman Anggara,486,6.4,91.1,3.8,4.5,0.6,3.8,581,6.9,2.84,B,234428,Ahmad Setiawan
SRT-004615,2026-03-30,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 1336 AK,Latif Wibowo,448,8.8,94.3,2.3,2.6,0.9,1.7,667,19.9,3.91,B,712423,Nasrul Prasetyo
SRT-004616,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 3316 JD,Guntur Barus,476,8.95,95.1,1.6,2.6,0.7,2.5,951,8.9,2.76,A,0,Imam Manurung
SRT-004617,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 8136 BK,Slamet Siregar,563,7.53,91.9,2.9,4.0,1.2,3.0,467,15.8,3.34,A,0,Joko Wijaya
SRT-004618,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 2158 GC,Irwan Yusril,356,6.97,94.7,3.0,2.4,0.0,1.4,697,16.3,3.17,A,0,Wulan Ginting
SRT-004619,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 5276 CF,Yuli Panjaitan,589,8.72,91.9,3.7,3.4,1.0,2.4,833,24.5,4.11,B,664556,Wardi Purba
SRT-004620,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 6475 GB,Nanda Purba,442,8.33,97.2,2.0,0.3,0.5,1.9,641,11.7,3.33,A,0,Zulkifli Rachman
SRT-004621,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 3582 EE,Siti Saputra,489,8.37,95.8,2.3,1.4,0.4,4.7,878,7.2,2.68,A,0,Candra Yusril
SRT-004622,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 2495 FB,Bambang Nasution,490,6.97,94.2,3.0,2.8,0.0,3.3,538,17.8,3.4,B,433387,Yanto Sianturi
SRT-004623,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 6000 EC,Marni Purba,680,8.94,94.6,3.9,0.3,1.1,4.1,580,23.2,4.11,B,467559,Latif Bahari
SRT-004624,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 2243 JB,Wulan Wijaya,384,6.83,91.1,3.3,5.0,0.6,4.1,443,15.2,3.36,B,369653,Jefri Siregar
SRT-004625,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 3823 CK,Tarno Nasution,352,6.23,91.7,3.0,4.5,0.8,2.2,678,9.0,3.01,B,305585,Kurnia Butar-butar
SRT-004626,2026-03-31,3,Mar,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 4649 EH,Agus Purba,376,6.45,94.3,2.2,2.6,0.9,2.6,438,18.5,3.97,B,530751,Nurdin Anggara
SRT-004627,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 3785 CE,Maman Fauzi,483,7.51,91.0,1.3,7.0,0.8,4.5,684,14.7,3.22,A,0,Gilang Mahendra
SRT-004628,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 6252 GC,Priyo Purba,443,6.32,91.9,3.2,4.4,0.5,4.1,568,5.1,2.66,B,293040,Bambang Manurung
SRT-004629,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 3040 FD,Riko Kurniawan,618,8.8,91.3,4.1,4.0,0.6,1.6,797,14.7,3.19,B,574635,Yanto Ginting
SRT-004630,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 8463 FA,Firman Anggara,424,8.46,90.9,4.1,3.5,1.4,3.3,622,15.8,3.6,B,324342,Mulyadi Simanjuntak
SRT-004631,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 8371 GE,Nurdin Fauzi,458,8.58,92.6,0.9,5.9,0.6,3.1,709,8.6,2.67,A,0,Dewi Dalimunthe
SRT-004632,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 3273 FG,Bayu Hartanto,556,7.15,94.3,1.5,3.2,1.0,2.0,454,19.2,3.22,B,566705,Marni Bahari
SRT-004633,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 2863 FG,Zulkifli Purba,370,6.51,94.3,2.7,1.6,1.4,2.7,493,8.7,2.64,A,0,Deni Wijaya
SRT-004634,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 6314 GC,Priyo Adiputra,517,8.79,92.7,2.9,3.9,0.5,2.6,584,14.6,3.41,A,0,Hendra Bahari
SRT-004635,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,D,Plasma,KH 3056 JB,Parjono Tampubolon,364,5.54,92.8,1.0,5.9,0.2,3.0,373,17.4,3.46,A,0,Parjono Sagala
SRT-004636,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 7462 HJ,Wardi Utomo,352,5.98,93.1,2.5,2.8,1.6,0.0,647,22.4,3.78,B,413659,Ahmad Hutapea
SRT-004637,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 4331 CG,Rudi Adiputra,383,6.19,96.1,0.5,2.2,1.2,0.4,664,9.0,3.11,A,0,Paiman Sanjaya
SRT-004638,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 2296 BE,Rahmat Purba,487,7.99,94.5,0.9,4.3,0.3,4.2,834,7.3,2.51,A,0,Sri Siregar
SRT-004639,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,A,Inti,KH 3881 EE,Nanda Silalahi,663,7.89,93.0,2.7,3.2,1.1,1.8,590,15.3,3.74,A,0,Jefri Silalahi
SRT-004640,2026-04-01,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 5927 BF,Ahmad Pratama,430,8.35,92.9,2.8,3.1,1.2,3.1,796,19.1,3.75,B,735511,Riko Hutapea
SRT-004641,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 4979 DB,Krisna Wijaya,545,7.6,92.0,4.8,3.2,0.0,1.4,644,17.8,3.46,B,381270,Gunawan Nasution
SRT-004642,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 5951 AJ,Paiman Hutapea,400,6.44,91.3,2.9,5.7,0.1,3.1,660,15.3,3.48,A,0,Ahmad Prasetyo
SRT-004643,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 7202 EF,Hadi Panjaitan,355,6.97,94.2,5.1,0.7,0.1,2.7,656,19.7,3.41,B,550287,Bambang Handoko
SRT-004644,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 2999 CF,Jefri Mangunsong,388,6.6,88.9,2.8,7.6,0.7,4.4,597,9.2,3.11,A,0,Riko Rachman
SRT-004645,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 8651 HJ,Jumadi Setiawan,530,5.95,93.1,2.5,4.0,0.4,2.0,433,13.1,3.44,A,0,Yuli Tarigan
SRT-004646,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,E,Inti,KH 9784 BD,Yuli Sagala,561,6.89,94.1,1.2,4.6,0.1,1.9,607,21.4,3.83,B,327626,Firman Saputra
SRT-004647,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 2243 AF,Firman Pratama,431,5.78,95.8,2.4,1.2,0.7,2.7,523,18.0,3.47,B,360019,Marwan Siregar
SRT-004648,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,A,Plasma,KH 3052 EC,Yusuf Sinaga,313,5.89,93.2,1.6,4.5,0.7,3.7,596,15.8,3.11,A,0,Hendra Nasution
SRT-004649,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,C,Inti,KH 7476 JK,Untung Anggara,579,8.03,97.0,0.6,2.1,0.4,0.9,777,9.1,2.53,A,0,Dedi Suhendra
SRT-004650,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 6706 HJ,Yohanes Maulana,419,6.94,97.3,0.0,1.4,1.3,2.1,741,21.2,3.97,B,585853,Agus Ginting
SRT-004651,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,A,Inti,KH 9006 JJ,Priyo Panjaitan,434,5.74,97.1,1.6,1.2,0.1,0.0,431,6.9,2.86,A,0,Nasrul Pratama
SRT-004652,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,B,Inti,KH 4432 DH,Budi Silalahi,431,7.56,95.4,3.4,1.1,0.1,1.0,657,18.7,3.06,B,389112,Firman Bahari
SRT-004653,2026-04-02,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,C,Plasma,KH 6788 CJ,Bambang Ginting,717,9.18,94.8,1.9,2.8,0.6,2.7,868,20.6,3.77,B,740849,Nasrul Ramadhan
SRT-004654,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,F,Plasma,KH 6341 EF,Dedi Halim,621,6.9,91.8,4.3,3.2,0.7,3.1,682,11.4,3.36,B,299211,Irwan Sanjaya
SRT-004655,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 4711 HB,Darto Mahendra,510,6.38,94.7,3.1,1.7,0.5,4.8,625,10.5,2.98,B,506354,Mulyadi Gunadi
SRT-004656,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,F,Inti,KH 7398 KK,Nasrul Hartanto,628,8.57,94.0,2.5,2.2,1.2,2.5,676,6.0,2.49,A,0,Wulan Manurung
SRT-004657,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,B,Plasma,KH 2723 JK,Slamet Wibowo,352,6.05,92.5,1.2,5.4,0.9,2.6,483,3.8,2.2,A,0,Jumadi Maulana
SRT-004658,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,KPS,Estate Kampar Sentosa,E,Plasma,KH 4023 CG,Siti Setiawan,564,7.73,93.0,1.2,5.0,0.8,1.8,581,19.4,3.85,B,311438,Wahyu Effendi
SRT-004659,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,D,Inti,KH 4896 KC,Ahmad Maulana,464,6.69,94.1,3.6,1.2,1.2,2.6,429,15.8,2.92,B,506048,Agus Saragih
SRT-004660,2026-04-03,4,Apr,PKS Rokan Jaya,Riau,RKJ,Estate Rokan Jaya,F,Inti,KH 8799 BJ,Budi Sinaga,573,6.58,92.4,3.3,4.0,0.3,3.6,609,14.6,3.37,B,388776,Lukman Firdaus
