InspeksiID,Tanggal,Bulan,NamaBulan,EstateKode,Estate,Wilayah,StatusKebun,Afdeling,BlokID,LuasHancak_Ha,PemanenID,NamaPemanen,MasaKerjaBulan,KelompokMasaKerja,StatusKaryawan,Mandor,Asisten,InspekturSQA,BrondolanTidakTerkutip,BuahMatangTertinggal,BuahMentahDipanen,MutuPotongTangkai,PelepahSengkleh,SusunanPelepah,PiringanBersih,GawanganBersih,PasarPikulBersih,KerapianTPH,SkorTotal,Grade,Denda_Rp,CurahHujanBulan_mm,TindakanKorektif,StatusVerifikasi
MH-03960,2026-04-26,4,Apr,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-013,23.7,PMN-0554,Kasno Tarigan,15,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Hendra Sitompul,18.3,13.5,8.8,9.2,9.1,8.8,8.7,4.6,4.2,4.5,89.7,B,0,461.6,Pengarahan ringan,Menunggu verifikasi
MH-03961,2026-05-02,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-011,23.9,PMN-0556,Latif Dalimunthe,150,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,17.8,13.7,8.4,8.9,9.5,9.0,8.5,4.4,4.7,4.2,89.1,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03962,2026-05-02,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-022,18.4,PMN-0553,Priyo Hartanto,137,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,16.9,12.8,8.6,8.5,9.1,8.7,8.5,4.3,4.7,4.2,86.3,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03963,2026-05-02,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-011,21.1,PMN-0540,Eko Barus,51,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Tri Wibisono,17.8,12.7,9.2,9.1,9.4,8.8,8.9,4.4,4.7,4.4,89.4,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03964,2026-05-02,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,23.9,PMN-0536,Nurdin Pratama,104,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Tri Wibisono,17.4,13.9,9.4,9.4,9.1,8.6,9.2,4.8,4.3,4.6,90.7,A,0,284.4,Tidak ada,Terverifikasi
MH-03965,2026-05-02,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-002,20.3,PMN-0538,Latif Utomo,124,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Ratna Kusumaningrum,16.5,12.8,9.5,8.7,9.4,9.3,8.9,4.2,4.5,4.4,88.2,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03966,2026-05-02,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-010,23.7,PMN-0554,Kasno Tarigan,15,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Dewi Lestari,16.7,13.6,9.2,8.9,8.9,9.1,8.9,4.3,4.6,4.7,88.9,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03967,2026-05-13,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-012,14.3,PMN-0547,Wulan Handoko,154,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Yanuar Santika,17.1,12.6,8.8,8.6,9.1,8.9,8.9,4.7,4.8,4.5,88.0,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03968,2026-05-13,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-012,21.9,PMN-0551,Wulan Simanjuntak,164,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Dewi Lestari,18.5,13.3,8.8,8.7,9.0,9.3,9.6,4.2,4.7,4.2,90.3,A,0,284.4,Tidak ada,Menunggu verifikasi
MH-03969,2026-05-13,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-008,20.9,PMN-0537,Siti Ramadhan,36,> 12 bulan,BHL,Firman Damanik,Slamet Utomo,Dewi Lestari,16.7,13.9,8.5,8.4,9.0,8.3,8.7,4.4,4.4,4.3,86.6,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03970,2026-05-13,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-006,18.4,PMN-0553,Priyo Hartanto,137,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Dewi Lestari,17.8,13.3,9.3,8.6,9.0,8.4,8.3,4.3,4.4,4.7,88.1,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03971,2026-05-13,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-024,15.7,PMN-0546,Deni Fauzi,41,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Dewi Lestari,18.0,13.6,8.8,9.2,8.7,8.8,8.9,4.7,4.3,4.2,89.2,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03972,2026-05-13,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-004,20.3,PMN-0538,Latif Utomo,124,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,17.0,13.3,8.4,8.5,8.8,9.4,9.5,4.5,4.5,4.5,88.4,B,0,284.4,Pengarahan ringan,Menunggu verifikasi
MH-03973,2026-05-05,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-014,14.8,PMN-0557,Wulan Siregar,90,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,16.6,13.9,8.5,9.4,8.9,8.9,9.1,4.5,4.3,4.8,88.9,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03974,2026-05-05,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-006,22.3,PMN-0558,Tarno Ramadhan,133,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Yanuar Santika,16.9,14.2,8.8,8.7,9.5,9.6,8.8,4.2,4.5,4.6,89.8,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03975,2026-05-05,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-017,20.3,PMN-0538,Latif Utomo,124,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,17.9,12.4,9.6,8.3,8.7,8.9,9.2,4.3,4.3,4.6,88.2,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03976,2026-05-05,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-009,18.6,PMN-0549,Ade Tampubolon,10,6-12 bulan,BHL,Tarno Handoko,Slamet Utomo,Ratna Kusumaningrum,16.8,13.0,9.1,8.9,8.3,8.3,8.8,4.0,4.3,4.3,85.8,B,0,284.4,Pengarahan ringan,Menunggu verifikasi
MH-03977,2026-05-05,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-024,17.2,PMN-0544,Riko Anggara,56,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Yanuar Santika,17.7,13.7,8.9,8.5,9.5,9.1,8.6,4.7,4.2,4.6,89.5,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03978,2026-05-05,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-002,22.6,PMN-0543,Riko Ramadhan,4,< 6 bulan,SKU,Firman Damanik,Slamet Utomo,Tri Wibisono,14.5,11.0,7.5,8.4,7.9,8.5,7.7,3.8,3.9,3.7,76.9,C,35000,284.4,Kutip ulang + coaching mandor,Terverifikasi
MH-03979,2026-05-06,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-017,23.9,PMN-0556,Latif Dalimunthe,150,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Dewi Lestari,17.2,12.6,8.4,8.5,9.5,9.5,8.7,4.5,4.3,4.6,87.8,B,0,284.4,Pengarahan ringan,Menunggu verifikasi
MH-03980,2026-05-06,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-020,25.0,PMN-0545,Kasno Ramadhan,89,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Yanuar Santika,17.6,14.0,9.2,9.1,8.5,9.0,8.6,4.5,4.3,4.2,89.0,B,0,284.4,Pengarahan ringan,Terverifikasi
MH-03981,2026-05-06,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,21.9,PMN-0552,Usman Effendi,127,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Hendra Sitompul,18.5,13.7,9.2,9.1,8.6,9.2,8.9,4.2,4.6,4.7,90.7,A,0,284.4,Tidak ada,Menunggu verifikasi
MH-03982,2026-05-06,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,23.7,PMN-0554,Kasno Tarigan,15,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Dewi Lestari,17.2,14.0,8.4,8.8,9.4,9.2,9.4,4.4,4.4,4.8,90.0,A,0,284.4,Tidak ada,Terverifikasi
MH-03983,2026-05-06,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-018,14.8,PMN-0557,Wulan Siregar,90,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Hendra Sitompul,16.8,13.8,8.5,9.5,9.2,9.3,8.8,4.7,4.4,4.4,89.4,B,0,284.4,Pengarahan ringan,Menunggu verifikasi
MH-03984,2026-05-06,5,Mei,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,15.7,PMN-0546,Deni Fauzi,41,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Yanuar Santika,18.3,13.0,9.1,9.5,8.8,9.0,8.5,4.3,4.8,4.7,90.0,A,0,284.4,Tidak ada,Terverifikasi
MH-03985,2026-06-03,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-009,14.2,PMN-0541,Wulan Kurniawan,152,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Ratna Kusumaningrum,17.0,12.8,9.1,9.0,8.7,9.4,9.2,4.5,4.6,4.4,88.7,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03986,2026-06-03,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-005,22.6,PMN-0543,Riko Ramadhan,4,< 6 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,13.7,10.6,7.7,8.1,8.4,8.3,7.9,4.0,4.1,4.2,77.0,C,35000,252.5,Kutip ulang + coaching mandor,Terverifikasi
MH-03987,2026-06-03,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-024,15.7,PMN-0546,Deni Fauzi,41,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,16.9,13.6,9.0,8.8,9.5,8.5,8.8,4.8,4.8,4.5,89.2,B,0,252.5,Pengarahan ringan,Menunggu verifikasi
MH-03988,2026-06-03,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-002,20.9,PMN-0537,Siti Ramadhan,36,> 12 bulan,BHL,Firman Damanik,Slamet Utomo,Yanuar Santika,18.6,13.6,8.5,8.5,8.4,9.1,9.1,4.3,4.2,4.4,88.7,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03989,2026-06-03,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-014,23.9,PMN-0536,Nurdin Pratama,104,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Dewi Lestari,17.8,13.7,8.4,9.0,9.4,9.5,8.6,4.4,4.6,4.2,89.6,B,0,252.5,Pengarahan ringan,Menunggu verifikasi
MH-03990,2026-06-03,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-003,20.3,PMN-0538,Latif Utomo,124,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Ratna Kusumaningrum,18.9,12.9,9.1,8.5,8.9,9.1,8.4,4.2,4.6,4.6,89.2,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03991,2026-06-21,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-020,14.8,PMN-0557,Wulan Siregar,90,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Tri Wibisono,16.6,14.2,9.1,8.8,8.4,9.4,9.4,4.2,4.6,4.7,89.4,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03992,2026-06-21,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-023,23.9,PMN-0536,Nurdin Pratama,104,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Yanuar Santika,16.5,13.2,8.7,9.4,8.5,8.9,8.4,4.8,4.5,4.6,87.5,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03993,2026-06-21,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-023,18.6,PMN-0549,Ade Tampubolon,10,6-12 bulan,BHL,Tarno Handoko,Slamet Utomo,Tri Wibisono,17.8,11.9,9.1,8.4,9.0,9.0,9.0,4.4,4.4,4.1,87.1,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03994,2026-06-21,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-001,23.9,PMN-0556,Latif Dalimunthe,150,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Tri Wibisono,17.6,12.5,8.3,8.5,8.6,8.7,9.1,4.2,4.4,4.3,86.2,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03995,2026-06-21,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-009,14.2,PMN-0541,Wulan Kurniawan,152,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,17.7,12.6,8.9,8.9,9.1,9.5,9.2,4.7,4.7,4.8,90.1,A,0,252.5,Tidak ada,Menunggu verifikasi
MH-03996,2026-06-21,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-024,17.2,PMN-0555,Kasno Maulana,126,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Yanuar Santika,17.6,13.9,9.3,9.5,8.9,8.8,9.4,4.7,4.6,4.6,91.3,A,0,252.5,Tidak ada,Terverifikasi
MH-03997,2026-06-20,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,22.3,PMN-0558,Tarno Ramadhan,133,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Hendra Sitompul,17.8,12.8,9.0,9.5,9.4,8.5,8.7,4.7,4.4,4.7,89.5,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03998,2026-06-20,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-014,14.8,PMN-0557,Wulan Siregar,90,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,18.6,12.5,8.4,9.2,9.1,9.4,8.4,4.5,4.6,4.5,89.2,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-03999,2026-06-20,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-010,22.9,PMN-0548,Untung Silalahi,5,< 6 bulan,SKU,Tarno Handoko,Slamet Utomo,Tri Wibisono,13.2,10.2,8.3,8.5,8.1,7.6,7.8,4.2,4.0,4.2,76.1,C,35000,252.5,Kutip ulang + coaching mandor,Terverifikasi
MH-04000,2026-06-20,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-009,18.6,PMN-0549,Ade Tampubolon,10,6-12 bulan,BHL,Tarno Handoko,Slamet Utomo,Ratna Kusumaningrum,16.9,12.7,8.8,9.1,8.1,8.1,9.1,4.0,4.1,4.2,85.1,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04001,2026-06-20,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-014,18.4,PMN-0553,Priyo Hartanto,137,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Dewi Lestari,16.5,12.6,8.6,9.0,8.6,9.3,9.3,4.7,4.7,4.3,87.6,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04002,2026-06-20,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-012,19.4,PMN-0539,Hendra Pratama,167,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Yanuar Santika,18.4,13.3,9.1,9.2,8.5,9.1,9.0,4.4,4.2,4.6,89.8,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04003,2026-06-25,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-007,19.4,PMN-0539,Hendra Pratama,167,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Ratna Kusumaningrum,18.5,13.0,9.4,9.1,8.6,9.5,8.4,4.2,4.2,4.2,89.1,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04004,2026-06-25,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-017,20.3,PMN-0538,Latif Utomo,124,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Dewi Lestari,17.0,12.5,9.1,8.5,9.2,9.2,9.0,4.5,4.7,4.7,88.4,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04005,2026-06-25,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-017,21.9,PMN-0552,Usman Effendi,127,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Dewi Lestari,16.7,14.0,9.4,8.6,8.5,8.4,8.6,4.2,4.5,4.5,87.4,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04006,2026-06-25,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-004,17.2,PMN-0544,Riko Anggara,56,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Tri Wibisono,16.5,13.3,8.8,8.7,8.9,8.7,9.5,4.3,4.6,4.3,87.6,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04007,2026-06-25,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-009,15.7,PMN-0546,Deni Fauzi,41,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Yanuar Santika,16.6,12.5,8.6,9.4,8.9,9.3,9.1,4.3,4.7,4.3,87.7,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04008,2026-06-25,6,Jun,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-008,18.4,PMN-0553,Priyo Hartanto,137,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Ratna Kusumaningrum,18.8,12.7,8.5,9.0,9.3,9.1,8.5,4.4,4.3,4.3,88.9,B,0,252.5,Pengarahan ringan,Terverifikasi
MH-04009,2026-07-22,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-011,23.7,PMN-0554,Kasno Tarigan,15,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,17.4,13.7,8.9,8.7,8.4,8.4,8.5,4.2,4.5,4.7,87.4,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04010,2026-07-22,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-024,14.3,PMN-0547,Wulan Handoko,154,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Yanuar Santika,18.2,12.9,8.7,9.0,8.7,8.8,8.9,4.2,4.5,4.5,88.4,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04011,2026-07-22,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-020,22.3,PMN-0558,Tarno Ramadhan,133,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Hendra Sitompul,16.5,12.6,9.3,8.4,8.8,9.6,9.2,4.2,4.6,4.7,87.9,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04012,2026-07-22,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-010,21.9,PMN-0552,Usman Effendi,127,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Tri Wibisono,18.9,12.9,9.4,9.0,9.3,8.4,9.0,4.6,4.6,4.2,90.3,A,0,58.2,Tidak ada,Terverifikasi
MH-04013,2026-07-22,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-008,22.9,PMN-0548,Untung Silalahi,5,< 6 bulan,SKU,Tarno Handoko,Slamet Utomo,Tri Wibisono,13.4,10.7,8.3,7.5,7.8,8.4,7.5,3.9,4.2,4.1,75.8,C,35000,58.2,Kutip ulang + coaching mandor,Terverifikasi
MH-04014,2026-07-22,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-002,18.4,PMN-0553,Priyo Hartanto,137,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,17.8,12.7,8.4,9.1,9.2,8.7,8.9,4.7,4.2,4.5,88.2,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04015,2026-07-23,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-013,20.3,PMN-0538,Latif Utomo,124,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Dewi Lestari,18.6,12.8,8.6,9.1,9.0,8.6,9.5,4.6,4.4,4.2,89.4,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04016,2026-07-23,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-014,17.2,PMN-0555,Kasno Maulana,126,> 12 bulan,SKU,Tarno Handoko,Slamet Utomo,Hendra Sitompul,18.9,12.8,9.5,9.6,8.7,9.0,8.5,4.7,4.2,4.6,90.5,A,0,58.2,Tidak ada,Terverifikasi
MH-04017,2026-07-23,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-007,15.7,PMN-0546,Deni Fauzi,41,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,17.9,12.8,9.0,8.9,8.5,9.5,8.4,4.8,4.7,4.5,89.0,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04018,2026-07-23,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-013,21.9,PMN-0551,Wulan Simanjuntak,164,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Tri Wibisono,17.5,14.1,9.4,9.1,8.3,9.1,8.6,4.3,4.2,4.6,89.2,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04019,2026-07-23,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-023,21.1,PMN-0540,Eko Barus,51,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Yanuar Santika,17.6,12.4,9.3,9.4,8.5,8.8,9.0,4.4,4.7,4.7,88.8,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04020,2026-07-23,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-012,17.7,PMN-0542,Priyo Anggara,140,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Tri Wibisono,17.4,13.0,9.5,9.1,9.0,8.4,8.4,4.4,4.3,4.6,88.1,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04021,2026-07-27,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-006,21.9,PMN-0551,Wulan Simanjuntak,164,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,17.5,14.0,8.8,9.6,9.5,8.5,8.5,4.7,4.4,4.2,89.7,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04022,2026-07-27,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-012,14.3,PMN-0547,Wulan Handoko,154,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Tri Wibisono,17.8,13.1,8.8,8.7,9.1,9.5,9.4,4.2,4.4,4.2,89.2,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04023,2026-07-27,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-014,23.9,PMN-0536,Nurdin Pratama,104,> 12 bulan,BHL,Tarno Handoko,Slamet Utomo,Yanuar Santika,16.5,13.6,9.0,8.6,8.8,9.2,9.4,4.3,4.6,4.5,88.5,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04024,2026-07-27,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,25.7,PMN-0550,Zainal Situmorang,17,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,17.0,12.6,9.4,9.2,9.0,8.9,9.3,4.6,4.2,4.7,88.9,B,0,58.2,Pengarahan ringan,Menunggu verifikasi
MH-04025,2026-07-27,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-015,14.2,PMN-0541,Wulan Kurniawan,152,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Hendra Sitompul,17.6,14.0,8.6,9.2,8.5,9.3,8.7,4.2,4.8,4.4,89.3,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04026,2026-07-27,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-010,22.6,PMN-0543,Riko Ramadhan,4,< 6 bulan,SKU,Firman Damanik,Slamet Utomo,Dewi Lestari,14.2,9.7,7.6,7.5,8.6,7.6,8.5,4.0,3.9,4.2,75.8,C,35000,58.2,Kutip ulang + coaching mandor,Terverifikasi
MH-04027,2026-07-10,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-019,20.9,PMN-0537,Siti Ramadhan,36,> 12 bulan,BHL,Firman Damanik,Slamet Utomo,Dewi Lestari,17.2,14.1,9.3,9.3,8.9,9.3,9.5,4.6,4.4,4.8,91.4,A,0,58.2,Tidak ada,Terverifikasi
MH-04028,2026-07-10,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-013,23.7,PMN-0554,Kasno Tarigan,15,> 12 bulan,BHL,Jumadi Siregar,Slamet Utomo,Ratna Kusumaningrum,16.8,14.0,8.6,8.5,9.0,8.9,8.8,4.4,4.2,4.2,87.4,B,0,58.2,Pengarahan ringan,Menunggu verifikasi
MH-04029,2026-07-10,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-011,21.9,PMN-0551,Wulan Simanjuntak,164,> 12 bulan,SKU,Firman Damanik,Slamet Utomo,Tri Wibisono,17.1,13.6,8.4,8.6,9.3,8.9,8.9,4.2,4.7,4.3,88.0,B,0,58.2,Pengarahan ringan,Terverifikasi
MH-04030,2026-07-10,7,Jul,SRK,Estate Sungai Rangkat,Kalimantan Barat,Inti,F,SRK-F-022,15.7,PMN-0546,Deni Fauzi,41,> 12 bulan,SKU,Jumadi Siregar,Slamet Utomo,Hendra Sitompul,16.9,12.4,9.4,8.4,9.1,9.1,8.9,4.2,4.3,4.6,87.3,B,0,58.2,Pengarahan ringan,Terverifikasi
